@relation 'allData-weka.filters.unsupervised.attribute.Remove-R1-3,7,9-23,25-28-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 4 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute Unemployment_rate_2015 numeric
@attribute Median_Household_Income_2015 numeric
@attribute poverty_rate numeric
@attribute college_rate numeric
@attribute crime_rate_per_100000 numeric
@attribute cluster {cluster1,cluster2,cluster3,cluster4}

@data
0.103604,0.276411,0.327225,0.582418,0.401308,cluster4
0.108108,0.34031,0.15445,0.57967,0.136376,cluster3
0.112613,0.28311,0.230366,0.497253,0.153637,cluster1
0.166667,0.259325,0.264398,0.425824,0.095571,cluster1
0.040541,0.291498,0.217277,0.436813,0.037034,cluster3
0.148649,0.363047,0.170157,0.478022,0.14989,cluster3
0.220721,0.174368,0.230366,0.703297,0.003484,cluster4
0.108108,0.309487,0.363874,0.434066,0.061867,cluster1
0.148649,0.452682,0.146597,0.68956,0.058066,cluster3
0.166667,0.237326,0.219895,0.821429,0.038957,cluster4
0.243243,0.283149,0.230366,0.722527,0.081426,cluster4
0.252252,0.155719,0.329843,0.733516,0.103934,cluster4
0.292793,0.215055,0.259162,0.618132,0.155494,cluster4
0.288288,0.147875,0.295812,0.755495,0.044965,cluster4
0.184685,0.330243,0.232984,0.733516,0.129124,cluster4
0.256757,0.182533,0.379581,0.81044,0.075142,cluster4
0.207207,0.269887,0.204188,0.673077,0.028661,cluster4
0.310811,0.196212,0.267016,0.714286,0.007662,cluster4
0.243243,0.170611,0.26178,0.695055,0.031236,cluster4
0.130631,0.299322,0.162304,0.340659,0.066448,cluster3
0.225225,0.213201,0.384817,0.67033,0.176874,cluster4
0.247748,0.188639,0.408377,0.744505,0.050143,cluster4
0.265766,0.171592,0.431937,0.791209,0.152059,cluster4
0.27027,0.189212,0.371728,0.741758,0.127,cluster4
0.265766,0.164884,0.308901,0.601648,0.164129,cluster1
0.18018,0.236491,0.384817,0.722527,0.131907,cluster4
0.216216,0.176922,0.303665,0.703297,0.201062,cluster4
0.220721,0.241374,0.282723,0.818681,0.065781,cluster4
0.207207,0.142807,0.465969,0.68956,0.151964,cluster4
0.189189,0.278906,0.311518,0.651099,0.131571,cluster4
0.175676,0.299788,0.232984,0.510989,0.078763,cluster1
0.13964,0.348232,0.316754,0.527473,0.266441,cluster1
0.171171,0.315011,0.232984,0.651099,0.131527,cluster4
0.193694,0.277207,0.277487,0.728022,0.064476,cluster4
0.171171,0.214337,0.256545,0.615385,0.030859,cluster4
0.207207,0.253597,0.366492,0.730769,0.080011,cluster4
0.198198,0.227987,0.28534,0.667582,0.082666,cluster4
0.27027,0.205338,0.264398,0.675824,0.016379,cluster4
0.171171,0.215677,0.269634,0.722527,0.078853,cluster4
0.130631,0.461361,0.183246,0.538462,0.087678,cluster3
0.153153,0.109343,0.363874,0.722527,0.121225,cluster4
0.157658,0.290391,0.225131,0.631868,0.070361,cluster4
0.108108,0.365649,0.115183,0.337912,0.062648,cluster3
0.144144,0.305982,0.232984,0.401099,0.228512,cluster1
0.216216,0.21357,0.204188,0.35989,0.054077,cluster1
0.189189,0.264421,0.232984,0.505495,0.178123,cluster1
0.193694,0.224201,0.235602,0.282967,0.139922,cluster1
0.13964,0.32302,0.227749,0.332418,0.185148,cluster1
0.153153,0.213444,0.269634,0.313187,0.141813,cluster1
0.184685,0.257004,0.217277,0.313187,0.08149,cluster1
0.130631,0.559365,0.075916,0.384615,0.057141,cluster3
0.130631,0.436848,0.146597,0.395604,0.063182,cluster3
0.216216,0.202823,0.267016,0.354396,0.126304,cluster1
0.243243,0.189872,0.198953,0.376374,0.10279,cluster1
0.193694,0.283741,0.167539,0.428571,0.147292,cluster1
0.099099,0.312506,0.301047,0.241758,0.054582,cluster1
0.09009,0.656865,0.065445,0.247253,0.090584,cluster3
0.189189,0.165951,0.32199,0.28022,0.085512,cluster1
0.216216,0.208163,0.311518,0.318681,0.169802,cluster1
0.22973,0.223317,0.280105,0.362637,0.068438,cluster1
0.175676,0.212308,0.259162,0.282967,0.071011,cluster1
0.153153,0.22421,0.272251,0.315934,0.051732,cluster1
0.099099,0.398346,0.089005,0.337912,0.042105,cluster3
0.130631,0.303905,0.248691,0.39011,0.293089,cluster1
0.13964,0.429975,0.172775,0.357143,0.287969,cluster3
0.13964,0.242044,0.117801,0.346154,0.044318,cluster1
0.166667,0.235171,0.332461,0.365385,0.138368,cluster1
0.256757,0.168912,0.403141,0.31044,0.12897,cluster2
0.27027,0.14071,0.418848,0.192308,0.241321,cluster2
0.144144,0.330864,0.133508,0.321429,0.078155,cluster3
0.198198,0.257111,0.170157,0.260989,0.068471,cluster1
0.189189,0.270081,0.251309,0.288462,0.112085,cluster1
0.234234,0.213395,0.240838,0.315934,0.095257,cluster1
0.202703,0.218958,0.348168,0.291209,0.184433,cluster1
0.193694,0.219453,0.253927,0.313187,0.081907,cluster1
0.144144,0.263227,0.209424,0.167582,0.038302,cluster1
0.18018,0.243733,0.287958,0.409341,0.129381,cluster1
0.103604,0.352766,0.17801,0.266484,0.09262,cluster3
0.202703,0.204357,0.340314,0.35989,0.283601,cluster1
0.121622,0.290614,0.185864,0.293956,0.120268,cluster1
0.157658,0.324816,0.212042,0.395604,0.144895,cluster1
0.211712,0.25916,0.28534,0.456044,0.156897,cluster1
0.189189,0.262577,0.269634,0.414835,0.101327,cluster1
0.193694,0.224696,0.295812,0.368132,0.128541,cluster1
0.162162,0.227414,0.23822,0.324176,0.124982,cluster1
0.18018,0.188358,0.26178,0.247253,0.087388,cluster1
0.211712,0.332583,0.209424,0.510989,0.22235,cluster3
0.108108,0.586024,0.08377,0.293956,0.095825,cluster3
0.112613,0.331651,0.112565,0.258242,0.153497,cluster3
0.157658,0.3809,0.125654,0.436813,0.108521,cluster3
0.193694,0.207046,0.206806,0.255495,0.125754,cluster1
0.121622,0.309924,0.136126,0.414835,0.091859,cluster3
0.238739,0.177815,0.568063,0.313187,0.641908,cluster2
0.211712,0.364464,0.164921,0.549451,0.069026,cluster3
0.234234,0.183096,0.23822,0.343407,0.079733,cluster1
0.202703,0.221725,0.217277,0.354396,0.113947,cluster1
0.130631,0.261237,0.180628,0.236264,0.142781,cluster1
0.225225,0.201095,0.248691,0.288462,0.073656,cluster1
0.198198,0.203386,0.209424,0.354396,0.166945,cluster1
0.171171,0.264519,0.209424,0.381868,0.071262,cluster1
0.211712,0.245539,0.217277,0.351648,0.06308,cluster1
0.121622,0.339475,0.185864,0.299451,0.0398,cluster3
0.184685,0.213793,0.217277,0.335165,0.071428,cluster1
0.144144,0.218123,0.191099,0.381868,0.151503,cluster1
0.171171,0.337145,0.162304,0.362637,0.109085,cluster3
0.18018,0.262441,0.209424,0.384615,0.067119,cluster1
0.162162,0.296371,0.196335,0.43956,0.086838,cluster1
0.193694,0.280595,0.164921,0.368132,0.055798,cluster1
0.135135,0.345931,0.172775,0.362637,0.139075,cluster3
0.148649,0.508999,0.128272,0.326923,0.046484,cluster3
0.171171,0.411995,0.115183,0.546703,0.068979,cluster3
0.153153,0.419412,0.175393,0.362637,0.095493,cluster3
0.207207,0.266683,0.353403,0.414835,0.194683,cluster1
0.166667,0.476254,0.146597,0.403846,0.034032,cluster3
0.22973,0.126575,0.335079,0.464286,0.285635,cluster1
0.184685,0.24385,0.342932,0.486264,0.184907,cluster1
0.427928,0.040726,0.76178,0.313187,0.209852,cluster2
0.162162,0.212133,0.32199,0.56044,0.334867,cluster1
0.391892,0.065511,0.615183,0.593407,0.39059,cluster2
0.324324,0.100829,0.52356,0.505495,0.532329,cluster2
0.166667,0.360921,0.225131,0.508242,0.299416,cluster3
0.166667,0.320195,0.222513,0.634615,0.213125,cluster4
0.238739,0.178465,0.395288,0.510989,0.263173,cluster1
0.13964,0.323768,0.280105,0.447802,0.22453,cluster1
0.238739,0.137895,0.376963,0.387363,0.174745,cluster1
0.297297,0.117585,0.520942,0.467033,0.334021,cluster2
0.193694,0.132284,0.442408,0.370879,0.265749,cluster2
0.265766,0.114168,0.47644,0.472527,0.306998,cluster2
0.234234,0.105343,0.418848,0.519231,0.425306,cluster2
0.252252,0.134215,0.39267,0.43956,0.416464,cluster1
0.306306,0.079607,0.625654,0.373626,0.650439,cluster2
0.166667,0.317467,0.240838,0.67033,0.233352,cluster4
0.207207,0.228492,0.327225,0.423077,0.107656,cluster1
0.283784,0.133274,0.41623,0.398352,0.376709,cluster2
0.211712,0.177689,0.390052,0.478022,0.252139,cluster1
0.297297,0.208735,0.348168,0.486264,0.265908,cluster1
0.144144,0.282731,0.26178,0.467033,0.322162,cluster1
0.202703,0.187814,0.353403,0.456044,0.636289,cluster1
0.297297,0.076481,0.405759,0.387363,0.347269,cluster2
0.238739,0.234831,0.327225,0.593407,0.344667,cluster1
0.148649,0.139186,0.418848,0.428571,0.161361,cluster1
0.189189,0.245995,0.267016,0.513736,0.318669,cluster1
0.202703,0.236734,0.240838,0.46978,0.281592,cluster1
0.216216,0.163456,0.340314,0.491758,0.404442,cluster1
0.297297,0.083791,0.515707,0.379121,0.407571,cluster2
0.13964,0.3157,0.235602,0.552198,0.195286,cluster4
0.238739,0.181494,0.316754,0.527473,0.190744,cluster1
0.369369,0.074112,0.439791,0.417582,0.525465,cluster2
0.373874,0.093111,0.513089,0.35989,0.699464,cluster2
0.157658,0.176941,0.34555,0.425824,0.252835,cluster1
0.18018,0.212852,0.340314,0.472527,0.287031,cluster1
0.40991,0.143263,0.458115,0.461538,0.231334,cluster2
0.18018,0.205784,0.342932,0.491758,0.21096,cluster1
0.175676,0.273489,0.298429,0.543956,0.50862,cluster1
0.157658,0.179747,0.316754,0.348901,0.249979,cluster1
0.175676,0.222065,0.282723,0.53022,0.240691,cluster1
0.225225,0.176339,0.366492,0.601648,0.428374,cluster1
0.274775,0.122061,0.450262,0.456044,0.316546,cluster2
0.333333,0.058725,0.683246,0.428571,0.335831,cluster2
0.166667,0.334039,0.217277,0.541209,0.272534,cluster3
0.018018,0.266955,0.125654,0.593407,0,cluster4
0.036036,0.239772,0.269634,0.532967,0.132719,cluster1
0.13964,0.171204,0.659686,0.601648,0.145491,cluster2
0.036036,0.252471,0.227749,0.563187,0,cluster4
0.04955,0.318962,0.259162,0.450549,0.016927,cluster1
0.036036,0.283197,0.146597,0.538462,0.105993,cluster3
0.040541,0.269013,0.188482,0.521978,0.114394,cluster3
0.234234,0,0.67801,0.483516,0,cluster2
0.072072,0.200746,0.21466,0.659341,0.145857,cluster4
0.04955,0.258965,0.123037,0.403846,0,cluster3
0.072072,0.175825,0.421466,0.57967,0.078503,cluster1
0.081081,0.365513,0.191099,0.538462,0,cluster3
0.054054,0.203949,0.316754,0.315934,0.14016,cluster1
0.058559,0.292983,0.162304,0.543956,0.138242,cluster3
0.144144,0.084723,1,0.557692,0.013239,cluster2
0.108108,0.304982,0.151832,0.678571,0.03295,cluster4
0.031532,0.239763,0.217277,0.700549,0.163276,cluster4
0.13964,0.215881,0.225131,0.590659,0,cluster4
0.13964,0.302827,0.138743,0.480769,0.038753,cluster3
0.432432,0.149923,0.431937,0.634615,0.01998,cluster2
0.027027,0.281741,0.138743,0.387363,0,cluster3
0.027027,0.32435,0.146597,0.541209,0,cluster3
0.117117,0.205532,0.232984,0.736264,0.048958,cluster4
0.036036,0.241811,0.191099,0.598901,0.023388,cluster4
0.04955,0.275295,0.117801,0.516484,0,cluster3
0.058559,0.128692,0.308901,0.535714,0,cluster1
0.022523,0.265295,0.149215,0.574176,0,cluster4
0.067568,0.333806,0.112565,0.456044,0.037446,cluster3
0.022523,0.289537,0.102094,0.585165,0.065826,cluster3
0.067568,0.355455,0.10733,0.607143,0.032778,cluster3
0.027027,0.331621,0.136126,0.587912,0.044218,cluster3
0.027027,0.365882,0.164921,0.521978,0.19124,cluster3
0.031532,0.258859,0.183246,0.450549,0.023431,cluster3
0.045045,0.261402,0.159686,0.464286,0,cluster3
0.112613,0.130225,0.609948,0.684066,0.052056,cluster2
0.018018,0.253966,0.206806,0.565934,0,cluster4
0.040541,0.23754,0.206806,0.703297,0,cluster4
0.04955,0.307254,0.125654,0.565934,0,cluster3
0.081081,0.314603,0.143979,0.475275,0.023145,cluster3
0.063063,0.278227,0.204188,0.552198,0.073927,cluster4
0.018018,0.530513,0.020942,0.601648,0.13543,cluster3
0.130631,0.161476,0.405759,0.587912,0,cluster1
0.027027,0.325107,0.125654,0.607143,0.029609,cluster3
0.067568,0.203532,0.251309,0.615385,0,cluster4
0.09009,0.265247,0.183246,0.631868,0.175741,cluster4
0.058559,0.31669,0.136126,0.706044,0.043081,cluster4
0.148649,0.110159,0.696335,0.524725,0.053632,cluster2
0.027027,0.243442,0.149215,0.486264,0.023919,cluster3
0.040541,0.317564,0.217277,0.574176,0.1839,cluster4
0.072072,0.30906,0.151832,0.546703,0.104567,cluster3
0.058559,0.284673,0.196335,0.684066,0.271735,cluster4
0.058559,0.206182,0.198953,0.582418,0,cluster4
0.063063,0.308341,0.133508,0.483516,0.04662,cluster3
0.112613,0.192707,0.348168,0.576923,0.114318,cluster1
0.031532,0.259635,0.170157,0.651099,0,cluster4
0.058559,0.22921,0.185864,0.568681,0.084423,cluster4
0.027027,0.379793,0.102094,0.458791,0.093599,cluster3
0.031532,0.343048,0.070681,0.576923,0,cluster3
0.247748,0.061152,0.890052,0.796703,0,cluster2
0.036036,0.246539,0.287958,0.508242,0.060899,cluster1
0.040541,0.303283,0.146597,0.64011,0.060069,cluster4
0.072072,0.500408,0.062827,0.516484,0.022579,cluster3
0.162162,0.209561,0.230366,0.513736,0.10102,cluster1
0.036036,0.253354,0.227749,0.505495,0.132772,cluster1
0.144144,0.100431,0.921466,0.568681,0.019691,cluster2
0.18018,0.209638,0.384817,0.436813,0.191326,cluster1
0.207207,0.212026,0.295812,0.351648,0.21397,cluster1
0.265766,0.129187,0.366492,0.302198,0.140451,cluster2
0.274775,0.163447,0.463351,0.282967,0.047803,cluster2
0.148649,0.258606,0.217277,0.508242,0.192705,cluster1
0.153153,0.202687,0.340314,0.524725,0.335322,cluster1
0.274775,0.099004,0.515707,0.241758,0.208026,cluster2
0.175676,0.20358,0.280105,0.368132,0.125584,cluster1
0.288288,0.150651,0.387435,0.315934,0.133085,cluster2
0.207207,0.118042,0.465969,0.387363,0.094404,cluster2
0.135135,0.325738,0.151832,0.458791,0.189347,cluster3
0.18018,0.199581,0.324607,0.467033,0.138535,cluster1
0.243243,0.119401,0.374346,0.285714,0.311199,cluster2
0.315315,0.095684,0.426702,0.131868,0.100496,cluster2
0.265766,0.082141,0.505236,0.304945,0.349176,cluster2
0.166667,0.209289,0.274869,0.423077,0.256235,cluster1
0.207207,0.151253,0.335079,0.315934,0.36333,cluster1
0.234234,0.160942,0.301047,0.42033,0.235971,cluster1
0.117117,0.282556,0.342932,0.398352,0.630311,cluster1
0.27027,0.154137,0.337696,0.346154,0.272773,cluster1
0.225225,0.202998,0.356021,0.260989,0.192186,cluster1
0.162162,0.240054,0.295812,0.381868,0.194279,cluster1
0.238739,0.198988,0.429319,0.365385,0.384068,cluster2
0.193694,0.328292,0.222513,0.475275,0.113944,cluster1
0.243243,0.086694,0.47644,0.225275,0.140218,cluster2
0.153153,0.236802,0.246073,0.409341,0.161459,cluster1
0.247748,0.173728,0.26178,0.494505,0.287724,cluster1
0.144144,0.187494,0.272251,0.365385,0.211598,cluster1
0.216216,0.147652,0.319372,0.288462,0.093408,cluster1
0.207207,0.130235,0.332461,0.332418,0.223977,cluster1
0.265766,0.103887,0.47644,0.192308,0.508509,cluster2
0.198198,0.161855,0.356021,0.326923,0.258342,cluster1
0.157658,0.252888,0.287958,0.549451,0.367466,cluster1
0.351351,0.049444,0.552356,0.326923,0.158747,cluster2
0.256757,0.144021,0.429319,0.296703,0.313957,cluster2
0.238739,0.134662,0.41623,0.304945,0.267937,cluster2
0.207207,0.153525,0.405759,0.351648,0.134597,cluster2
0.292793,0.119624,0.403141,0.348901,0.453191,cluster2
0.274775,0.17896,0.303665,0.434066,0.354145,cluster1
0.211712,0.149836,0.342932,0.31044,0.17325,cluster1
0.175676,0.162981,0.356021,0.302198,0.133375,cluster1
0.306306,0.166058,0.337696,0.31044,0.154786,cluster1
0.220721,0.201571,0.267016,0.43956,0.11318,cluster1
0.27027,0.114139,0.429319,0.200549,0.169587,cluster2
0.207207,0.191979,0.28534,0.436813,0.169157,cluster1
0.171171,0.102013,0.5,0.365385,0.276271,cluster2
0.126126,0.283886,0.306283,0.489011,0.291556,cluster1
0.301802,0.068093,0.803665,0.18956,0.180454,cluster2
0.315315,0.11476,0.5,0.288462,0.349338,cluster2
0.216216,0.166806,0.342932,0.362637,0.239216,cluster1
0.247748,0.148574,0.293194,0.428571,0.186619,cluster1
0.135135,0.20193,0.277487,0.343407,0.260494,cluster1
0.171171,0.290206,0.230366,0.409341,0.129421,cluster1
0.202703,0.158369,0.465969,0.370879,0.288929,cluster2
0.301802,0.140215,0.327225,0.340659,0.279659,cluster1
0.157658,0.145341,0.311518,0.247253,0.1647,cluster1
0.184685,0.231055,0.332461,0.494505,0.635283,cluster1
0.220721,0.17665,0.342932,0.43956,0.173071,cluster1
0.171171,0.231967,0.222513,0.417582,0.188223,cluster1
0.148649,0.271576,0.222513,0.557692,0.308462,cluster4
0.261261,0.176368,0.350785,0.39011,0.253893,cluster1
0.202703,0.14536,0.332461,0.365385,0.242866,cluster1
0.18018,0.259296,0.240838,0.68956,0.299448,cluster4
0.121622,0.29141,0.172775,0.494505,0.035425,cluster3
0.252252,0.224967,0.36911,0.299451,0.20371,cluster1
0.306306,0.165544,0.371728,0.348901,0.19718,cluster2
0.238739,0.130303,0.293194,0.285714,0.164314,cluster1
0.220721,0.112139,0.403141,0.318681,0.163107,cluster2
0.261261,0.114751,0.319372,0.445055,0.054817,cluster1
0.211712,0.155612,0.316754,0.381868,0.167177,cluster1
0.18018,0.172174,0.379581,0.31044,0.247426,cluster1
0.247748,0.164738,0.458115,0.365385,0.204246,cluster2
0.207207,0.204308,0.311518,0.508242,0.13886,cluster1
0.13964,0.296284,0.196335,0.510989,0.22029,cluster3
0.121622,0.360445,0.183246,0.527473,0.247814,cluster3
0.337838,0.100577,0.471204,0.258242,0.139414,cluster2
0.211712,0.197202,0.32199,0.480769,0.220463,cluster1
0.189189,0.185358,0.248691,0.46978,0.186072,cluster1
0.207207,0.234006,0.426702,0.497253,0.733821,cluster1
0.171171,0.210298,0.332461,0.335165,0.143357,cluster1
0.261261,0.207483,0.248691,0.521978,0.171228,cluster1
0.175676,0.188174,0.303665,0.475275,0.322859,cluster1
0.126126,0.358445,0.15445,0.56044,0.164548,cluster3
0.234234,0.30273,0.23822,0.554945,0.233776,cluster4
0.184685,0.23918,0.26178,0.28022,0.235248,cluster1
0.274775,0.133458,0.34555,0.379121,0.098757,cluster1
0.225225,0.135759,0.450262,0.263736,0.181124,cluster2
0.279279,0.159738,0.319372,0.153846,0.129939,cluster2
0.171171,0.159826,0.395288,0.293956,0.210844,cluster1
0.166667,0.217143,0.324607,0.425824,0.2258,cluster1
0.252252,0.116508,0.479058,0.348901,0.144953,cluster2
0.220721,0.146894,0.316754,0.335165,0.189522,cluster1
0.189189,0.152952,0.316754,0.340659,0.233898,cluster1
0.099099,0.790954,0.039267,0.324176,0.072385,cluster3
0.126126,0.412384,0.10733,0.483516,0.1803,cluster3
0.094595,0.195794,0.376963,0.552198,0.209006,cluster1
0.076577,0.478516,0.143979,0.489011,0.30561,cluster3
0.171171,0.218764,0.324607,0.574176,0.213154,cluster1
0.148649,0.181213,0.306283,0.615385,0.13747,cluster4
0.117117,0.364251,0.125654,0.554945,0.077139,cluster3
0.040541,0.313613,0.141361,0.879121,0.028632,cluster4
0.135135,0.253898,0.384817,0.395604,0.090058,cluster1
0.126126,0.340427,0.198953,0.620879,0.10833,cluster4
0.112613,0.149554,0.248691,0.456044,0.078442,cluster1
0.099099,0.298701,0.204188,0.620879,0.062302,cluster4
0.094595,0.329806,0.188482,0.574176,0.187668,cluster3
0.076577,0.148894,0.282723,0.532967,0.092646,cluster1
0.198198,0.190727,0.397906,0.505495,0.102083,cluster1
0.130631,0.252412,0.303665,0.744505,0.224859,cluster4
0.09009,0.284799,0.316754,0.549451,0.240548,cluster1
0.058559,0.296633,0.15445,0.505495,0.104082,cluster3
0.04955,0.392831,0.136126,0.590659,0.087604,cluster3
0.121622,0.235336,0.243455,0.513736,0.043755,cluster1
0.135135,0.190484,0.332461,0.593407,0.347404,cluster1
0.126126,0.469254,0.170157,0.56044,0.082461,cluster3
0.067568,0.212347,0.515707,0.403846,0.233747,cluster2
0.099099,0.183397,0.232984,0.445055,0.060094,cluster1
0.094595,0.188018,0.272251,0.467033,0,cluster1
0.364865,0.07019,0.586387,0.271978,0.115663,cluster2
0.112613,0.1853,0.324607,0.5,0.205481,cluster1
0.117117,0.264247,0.246073,0.425824,0.078006,cluster1
0.081081,0.293109,0.206806,0.521978,0.095504,cluster3
0.112613,0.22522,0.324607,0.445055,0.203404,cluster1
0.099099,0.271625,0.293194,0.563187,0.276383,cluster4
0.112613,0.209269,0.204188,0.634615,0.066015,cluster4
0.238739,0.108246,0.712042,0.357143,0.144432,cluster2
0.193694,0.173524,0.314136,0.442308,0.161841,cluster1
0.063063,0.370745,0.104712,0.703297,0.046426,cluster4
0.225225,0.15902,0.363874,0.453297,0.169264,cluster1
0.072072,0.198804,0.314136,0.337912,0.055595,cluster1
0.157658,0.528008,0.136126,0.57967,0.147043,cluster3
0.153153,0.179223,0.335079,0.472527,0.279688,cluster1
0.058559,0.14405,0.384817,0.513736,0.228091,cluster1
0.117117,0.27513,0.193717,0.604396,0.021313,cluster4
0.148649,0.160224,0.395288,0.343407,0.111015,cluster1
0.099099,0.190319,0.209424,0.620879,0,cluster4
0.171171,0.126478,0.340314,0.491758,0.097981,cluster1
0.081081,0.620634,0.08377,0.461538,0.082389,cluster3
0.081081,0.154175,0.316754,0.535714,0,cluster1
0.094595,0.241627,0.225131,0.387363,0.164034,cluster1
0.085586,0.441411,0.109948,0.552198,0.149777,cluster3
0.108108,0.177281,0.274869,0.370879,0.098311,cluster1
0.067568,0.165534,0.45288,0.274725,0.082815,cluster2
0.085586,0.307167,0.209424,0.620879,0.129111,cluster4
0.135135,0.22421,0.280105,0.870879,0.10327,cluster4
0.243243,0.123371,0.376963,0.489011,0,cluster1
0.18018,0.417345,0.128272,0.486264,0.105224,cluster3
0.189189,0.301041,0.193717,0.527473,0,cluster3
0.112613,0.113275,0.400524,0.436813,0.046573,cluster1
0.103604,0.119391,0.424084,0.217033,0.024508,cluster2
0.018018,0.239452,0.175393,0.513736,0.22932,cluster3
0.112613,0.280857,0.379581,0.392857,0.247191,cluster1
0.121622,0.191202,0.382199,0.348901,0.105061,cluster1
0.063063,0.221531,0.340314,0.414835,0.096028,cluster1
0.126126,0.193697,0.311518,0.596154,0.085229,cluster4
0.081081,0.514572,0.123037,0.546703,0.090122,cluster3
0.099099,0.237569,0.337696,0.417582,0.277617,cluster1
0.126126,0.158001,0.382199,0.582418,0.048716,cluster1
0.126126,0.166456,0.426702,0.414835,0.261172,cluster1
0.108108,0.135604,0.348168,0.642857,0.158443,cluster4
0.283784,0.136808,0.455497,0.431319,0.412295,cluster2
0.130631,0.184941,0.298429,0.576923,0.12846,cluster1
0.126126,0.384686,0.206806,0.532967,0.436334,cluster3
0.126126,0.142448,0.379581,0.379121,0.02962,cluster1
0.094595,0.426354,0.172775,0.615385,0.079783,cluster3
0.153153,0.196173,0.424084,0.508242,0.218437,cluster1
0.094595,0.221045,0.314136,0.53022,0.080206,cluster1
0.108108,0.145797,0.424084,0.42033,0.105272,cluster1
0.103604,0.202309,0.282723,0.546703,0.107764,cluster1
0.067568,0.293954,0.185864,0.423077,0.056206,cluster3
0.09009,0.195989,0.246073,0.604396,0.086832,cluster4
0.166667,0.135575,0.374346,0.461538,0.19706,cluster1
0.099099,0.131759,0.295812,0.483516,0.087398,cluster1
0.112613,0.701153,0.089005,0.447802,0.138148,cluster3
0.13964,0.200716,0.267016,0.60989,0.052349,cluster4
0.162162,0.244287,0.259162,0.667582,0.133502,cluster4
0.09009,0.154506,0.541885,0.340659,0.071048,cluster2
0.063063,0.295158,0.198953,0.260989,0.061935,cluster1
0.144144,0.42016,0.253927,0.615385,0.149522,cluster3
0.085586,0.307866,0.468586,0.304945,0,cluster1
0.04955,0.30373,0.143979,0.423077,0.044014,cluster3
0.045045,0.504437,0.089005,0.480769,0.044607,cluster3
0.121622,0.288507,0.222513,0.651099,0.074754,cluster4
0.085586,0.200231,0.264398,0.362637,0.285722,cluster1
0.171171,0.25747,0.196335,0.618132,0.268811,cluster4
0.099099,0.245326,0.272251,0.642857,0.141843,cluster4
0.144144,0.24918,0.314136,0.662088,0.274882,cluster4
0.157658,0.207095,0.303665,0.538462,0.209843,cluster1
0.076577,0.401511,0.157068,0.557692,0.107957,cluster3
0.207207,0.185475,0.34555,0.384615,0.118585,cluster1
0.157658,0.089937,0.458115,0.587912,0.086143,cluster1
0.130631,0.226074,0.243455,0.406593,0.100729,cluster1
0.054054,0.313778,0.170157,0.409341,0.190868,cluster3
0.13964,0.148147,0.301047,0.472527,0,cluster1
0.171171,0.32335,0.183246,0.585165,0.085593,cluster4
0.126126,0.327903,0.350785,0.423077,0.388452,cluster1
0.153153,0.230074,0.342932,0.53022,0.194394,cluster1
0.013514,0.420723,0.133508,0.351648,0.14637,cluster3
0.076577,0.128061,0.387435,0.35989,0.104484,cluster1
0.072072,0.371114,0.248691,0.549451,0.112542,cluster3
0.058559,0.46874,0.104712,0.571429,0.241575,cluster3
0.13964,0.214065,0.272251,0.543956,0.208532,cluster1
0.274775,0.121808,0.693717,0.293956,0.176781,cluster2
0.126126,0.214269,0.324607,0.552198,0.150635,cluster1
0.108108,0.251189,0.269634,0.673077,0.23716,cluster4
0.121622,0.373541,0.133508,0.634615,0.071726,cluster3
0.108108,0.19795,0.267016,0.478022,0.097282,cluster1
0.121622,0.142147,0.520942,0.53022,0.085249,cluster2
0.126126,0.235462,0.342932,0.618132,0.297953,cluster4
0.171171,0.098577,0.434555,0.195055,0.033637,cluster2
0.130631,0.230453,0.295812,0.546703,0.25194,cluster1
0.117117,0.293099,0.243455,0.725275,0.360618,cluster4
0.081081,0.406607,0.091623,0.766484,0.069235,cluster4
0.108108,0.27976,0.298429,0.456044,0.168215,cluster1
0.09009,0.29875,0.212042,0.5,0.068842,cluster3
0.256757,0.229569,0.251309,0.524725,0.211324,cluster1
0.067568,0.240374,0.198953,0.321429,0.049537,cluster1
0.234234,0.240044,0.314136,0.546703,0.396706,cluster1
0.243243,0.127701,0.400524,0.467033,0.021279,cluster1
0.274775,0.195464,0.413613,0.401099,0.38827,cluster2
0.117117,0.347465,0.17801,0.629121,0.141397,cluster4
0.166667,0.184232,0.356021,0.379121,0.12926,cluster1
0.108108,0.235278,0.337696,0.35989,0.092507,cluster1
0.103604,0.364484,0.230366,0.598901,0.127471,cluster4
0.067568,0.545735,0.096859,0.480769,0.060582,cluster3
0.063063,0.166864,0.264398,0.217033,0.812675,cluster1
0.036036,0.21789,0.157068,0.450549,0.207449,cluster1
0.085586,0.237802,0.225131,0.557692,0.083784,cluster4
0.085586,0.141293,0.348168,0.527473,0.099627,cluster1
